t,q0,dq0,tau0,cmd0,q1,dq1,tau1,cmd1,q2,dq2,tau2,cmd2,q3,dq3,tau3,cmd3,q4,dq4,tau4,cmd4,q5,dq5,tau5,cmd5,q6,dq6,tau6,cmd6,q7,dq7,tau7,cmd7,q8,dq8,tau8,cmd8,q9,dq9,tau9,cmd9
0.1998,2.564,-0.0,-2.037,2.564,4.699,-1.0,-0.033,4.703,22.844,-0.8,5.875,22.859,98.312,-0.7,-0.144,98.312,-2.135,0.5,1.312,-2.135,-6.926,-0.1,-0.087,-6.926,-38.969,0.1,-6.027,-38.969,-102.312,-1.3,0.278,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2022,2.576,4.8,-2.100,2.564,4.715,4.9,0.027,4.699,22.844,-1.5,5.871,22.844,98.312,-0.6,-0.127,98.312,-2.137,-0.3,1.443,-2.135,-6.926,-0.0,-0.144,-6.926,-38.969,0.0,-5.938,-38.969,-102.312,-0.8,0.308,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2050,2.586,4.8,-2.113,2.576,4.707,0.2,-0.062,4.715,22.844,-0.4,5.910,22.844,98.312,-0.8,-0.151,98.312,-2.137,-0.6,1.341,-2.137,-6.934,-2.6,-0.163,-6.926,-38.938,2.0,-6.055,-38.969,-102.312,0.7,0.324,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2071,2.576,-1.8,-2.064,2.586,4.703,-2.1,-0.025,4.707,22.828,-2.5,5.895,22.844,98.312,-1.7,-0.131,98.312,-2.135,1.0,1.469,-2.137,-6.922,2.1,-0.184,-6.934,-38.938,-0.4,-6.062,-38.938,-102.312,-0.2,0.291,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2090,2.596,4.6,-2.191,2.576,4.703,-1.6,0.018,4.703,22.844,0.7,6.035,22.828,98.312,3.0,-0.129,98.312,-2.135,0.8,1.256,-2.135,-6.930,-0.9,-0.147,-6.922,-38.938,-0.8,-5.840,-38.938,-102.312,-0.3,0.264,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2105,2.582,-2.6,-1.916,2.596,4.711,0.2,-0.013,4.703,22.828,-1.8,5.945,22.844,98.312,0.4,-0.161,98.312,-2.135,1.9,1.526,-2.135,-6.918,4.1,-0.155,-6.930,-38.938,-0.6,-5.945,-38.938,-102.312,0.4,0.337,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2118,2.592,1.6,-1.974,2.582,4.711,-0.3,-0.051,4.711,22.828,-0.5,5.793,22.828,98.312,3.5,-0.168,98.312,-2.135,2.3,1.487,-2.135,-6.922,1.9,-0.237,-6.918,-38.938,-1.5,-5.918,-38.938,-102.312,3.2,0.269,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2138,2.602,4.1,-2.014,2.592,4.711,-0.7,0.068,4.711,22.828,-1.2,5.934,22.828,98.312,1.9,-0.150,98.312,-2.131,2.8,1.361,-2.135,-6.930,-1.0,-0.170,-6.922,-38.938,-1.4,-6.023,-38.938,-102.312,0.4,0.289,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2158,2.602,2.8,-1.964,2.602,4.715,1.5,0.003,4.711,22.828,-2.1,5.934,22.828,98.312,1.2,-0.123,98.312,-2.135,0.8,1.261,-2.131,-6.926,0.4,-0.209,-6.930,-38.938,2.8,-6.090,-38.938,-102.312,0.4,0.342,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2178,2.605,3.1,-2.016,2.602,4.715,1.6,0.073,4.715,22.844,4.7,5.875,22.828,98.312,-1.4,-0.136,98.312,-2.137,-0.4,1.308,-2.135,-6.926,0.3,-0.153,-6.926,-38.938,1.5,-5.898,-38.938,-102.312,-1.6,0.275,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2198,2.602,0.5,-1.923,2.605,4.715,0.3,-0.000,4.715,22.828,0.8,5.902,22.844,98.312,2.4,-0.129,98.312,-2.135,0.8,1.335,-2.137,-6.926,-0.8,-0.291,-6.926,-38.938,3.6,-6.066,-38.938,-102.312,-1.5,0.327,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2218,2.598,-1.6,-1.926,2.602,4.715,0.8,-0.057,4.715,22.828,2.0,5.828,22.828,98.312,2.3,-0.144,98.312,-2.137,-0.5,1.372,-2.135,-6.922,0.9,-0.193,-6.926,-38.938,-2.3,-6.113,-38.938,-102.312,-0.8,0.365,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2238,2.602,-0.3,-1.874,2.598,4.715,-1.0,0.020,4.715,22.828,-1.4,5.902,22.828,98.312,0.9,-0.158,98.312,-2.137,-0.3,1.331,-2.137,-6.918,1.7,-0.234,-6.922,-38.938,2.3,-6.012,-38.938,-102.312,0.6,0.280,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2258,2.605,1.2,-1.871,2.602,4.715,0.4,0.032,4.715,22.828,1.3,5.828,22.828,98.312,-0.1,-0.182,98.312,-2.141,-1.2,1.390,-2.137,-6.926,-0.9,-0.124,-6.918,-38.938,-1.3,-5.938,-38.938,-102.312,5.1,0.344,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2281,2.605,0.8,-1.930,2.605,4.715,0.8,0.050,4.715,22.828,0.8,6.000,22.828,98.312,-2.0,-0.188,98.312,-2.141,-1.6,1.252,-2.141,-6.930,-2.5,-0.154,-6.926,-38.938,-0.3,-5.953,-38.938,-102.312,-4.2,0.316,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2302,2.605,0.7,-1.906,2.605,4.715,-0.2,-0.037,4.715,22.828,-0.2,5.867,22.828,98.312,4.4,-0.162,98.312,-2.131,2.9,1.349,-2.141,-6.918,2.0,-0.180,-6.930,-38.938,2.2,-6.117,-38.938,-102.312,1.9,0.353,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2322,2.602,-0.8,-1.887,2.605,4.715,-1.6,-0.001,4.715,22.828,-1.9,5.945,22.828,98.312,-0.7,-0.141,98.312,-2.141,-1.7,1.357,-2.131,-6.930,-2.0,-0.157,-6.918,-38.938,1.5,-5.984,-38.938,-102.312,-2.4,0.306,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2342,2.602,-0.9,-1.884,2.602,4.715,-2.0,0.006,4.715,22.828,-1.3,5.926,22.828,98.312,-1.4,-0.140,98.312,-2.141,-2.4,1.287,-2.141,-6.930,-2.3,-0.191,-6.930,-38.938,0.3,-6.066,-38.938,-102.312,1.8,0.318,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2358,2.602,-0.7,-1.822,2.602,4.727,3.5,0.027,4.715,22.828,-2.5,6.027,22.828,98.312,0.4,-0.157,98.312,-2.137,0.6,1.500,-2.141,-6.926,-0.6,-0.180,-6.930,-38.938,-1.3,-6.180,-38.938,-102.312,-0.6,0.290,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2378,2.607,2.0,-1.888,2.602,4.703,-6.8,0.001,4.727,22.828,-1.5,5.848,22.828,98.312,-0.1,-0.189,98.312,-2.137,0.0,1.337,-2.137,-6.926,-0.6,-0.157,-6.926,-38.938,2.6,-5.969,-38.938,-102.312,-1.0,0.354,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2398,2.602,-0.6,-1.871,2.607,4.715,-0.6,0.057,4.703,22.828,2.0,5.848,22.828,98.312,3.6,-0.177,98.312,-2.135,1.3,1.318,-2.137,-6.926,-0.4,-0.216,-6.926,-38.938,-0.4,-6.062,-38.938,-102.312,1.5,0.264,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2418,2.602,-0.4,-1.904,2.602,4.719,1.6,0.101,4.715,22.828,0.1,5.871,22.828,98.312,-3.1,-0.191,98.312,-2.137,-0.2,1.310,-2.135,-6.926,-0.6,-0.221,-6.926,-38.938,3.6,-6.078,-38.938,-102.312,2.2,0.356,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2438,2.602,-0.9,-1.943,2.602,4.715,-0.2,0.070,4.719,22.828,0.1,6.004,22.828,98.312,3.2,-0.167,98.312,-2.137,-0.3,1.318,-2.137,-6.918,1.9,-0.205,-6.926,-38.938,2.1,-6.012,-38.938,-102.312,0.3,0.351,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2458,2.607,2.3,-1.892,2.602,4.719,1.3,0.014,4.715,22.828,-3.1,5.879,22.828,98.312,-4.0,-0.157,98.312,-2.137,-0.1,1.305,-2.137,-6.926,-1.0,-0.241,-6.918,-38.938,0.8,-6.098,-38.938,-102.312,-1.0,0.369,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2478,2.605,0.9,-1.883,2.607,4.715,-0.4,0.041,4.719,22.828,0.6,6.043,22.828,98.312,-4.0,-0.155,98.312,-2.137,0.8,1.476,-2.137,-6.926,-0.1,-0.168,-6.926,-38.938,-1.0,-5.953,-38.938,-102.312,-3.4,0.263,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2498,2.605,0.7,-1.904,2.605,4.715,-0.8,0.062,4.715,22.828,-1.9,5.883,22.828,98.312,-0.1,-0.103,98.312,-2.135,2.2,1.352,-2.137,-6.922,1.8,-0.139,-6.926,-38.938,1.5,-5.938,-38.938,-102.312,0.2,0.364,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2518,2.611,3.6,-1.890,2.605,4.715,-1.1,0.070,4.715,22.828,-0.6,5.848,22.828,98.312,5.7,-0.159,98.312,-2.127,4.9,1.301,-2.135,-6.926,-0.3,-0.236,-6.922,-38.938,1.3,-6.059,-38.938,-102.312,-0.0,0.381,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2540,2.607,1.6,-1.879,2.611,4.715,-2.3,0.005,4.715,22.828,0.7,5.902,22.828,98.312,-1.6,-0.187,98.312,-2.137,0.1,1.275,-2.127,-6.918,4.2,-0.206,-6.926,-38.938,1.9,-6.199,-38.938,-102.312,-0.9,0.327,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2567,2.605,-0.5,-1.975,2.607,4.723,1.6,0.005,4.715,22.828,0.7,5.988,22.828,98.312,3.2,-0.175,98.312,-2.135,1.4,1.341,-2.137,-6.926,-0.7,-0.214,-6.918,-38.938,2.0,-6.000,-38.938,-102.312,1.0,0.379,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2586,2.607,0.8,-1.963,2.605,4.727,3.0,0.069,4.723,22.828,0.5,5.980,22.828,98.312,1.7,-0.179,98.312,-2.141,-0.9,1.459,-2.135,-6.930,-1.8,-0.180,-6.926,-38.938,-1.1,-6.016,-38.938,-102.312,-0.5,0.352,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2606,2.611,2.5,-1.871,2.607,4.723,1.0,-0.005,4.727,22.828,0.6,5.992,22.828,98.312,-2.6,-0.205,98.312,-2.135,2.3,1.415,-2.141,-6.914,5.9,-0.150,-6.930,-38.938,0.2,-6.102,-38.938,-102.312,-0.3,0.414,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2622,2.605,-0.3,-1.841,2.611,4.719,-0.1,0.064,4.723,22.828,-0.8,5.961,22.828,98.312,-4.2,-0.194,98.312,-2.135,1.5,1.299,-2.135,-6.922,1.5,-0.144,-6.914,-38.938,3.0,-6.094,-38.938,-102.312,-1.4,0.387,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2638,2.607,1.5,-1.917,2.605,4.715,-2.8,0.101,4.719,22.828,-3.0,6.059,22.828,98.312,0.6,-0.241,98.312,-2.141,-1.3,1.452,-2.135,-6.922,0.8,-0.208,-6.922,-38.938,-2.0,-6.164,-38.938,-102.312,1.6,0.381,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2658,2.605,0.2,-1.914,2.607,4.723,1.6,0.091,4.715,22.828,0.2,6.004,22.828,98.312,-2.0,-0.207,98.312,-2.143,-2.3,1.339,-2.141,-6.922,-0.1,-0.287,-6.922,-38.938,0.9,-6.051,-38.938,-102.312,-0.2,0.358,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2678,2.611,2.4,-1.991,2.605,4.715,-1.6,0.029,4.723,22.828,-2.1,5.965,22.828,98.312,1.2,-0.216,98.312,-2.137,0.7,1.357,-2.143,-6.922,-0.5,-0.291,-6.922,-38.938,0.8,-6.047,-38.938,-102.312,1.5,0.417,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2698,2.605,-0.9,-1.861,2.611,4.715,-3.0,-0.045,4.715,22.828,-0.3,5.980,22.828,98.312,0.2,-0.241,98.312,-2.125,6.5,1.319,-2.137,-6.918,1.3,-0.200,-6.922,-38.938,-1.1,-6.102,-38.938,-102.312,3.3,0.396,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2718,2.607,1.0,-1.986,2.605,4.719,-0.5,-0.015,4.715,22.828,-0.4,6.043,22.828,98.312,3.5,-0.190,98.312,-2.146,-3.1,1.492,-2.125,-6.922,-0.1,-0.181,-6.918,-38.938,2.2,-6.020,-38.938,-102.312,-0.1,0.379,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2738,2.607,0.6,-1.954,2.607,4.730,3.7,0.111,4.719,22.828,0.8,6.039,22.828,98.312,-6.0,-0.254,98.312,-2.141,-0.5,1.515,-2.146,-6.918,3.5,-0.199,-6.922,-38.938,-0.5,-6.234,-38.938,-102.312,3.3,0.398,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2758,2.607,-0.1,-2.025,2.607,4.719,-1.2,0.089,4.730,22.828,-2.1,5.996,22.828,98.312,-2.8,-0.220,98.312,-2.135,2.1,1.303,-2.141,-6.922,-0.1,-0.220,-6.918,-38.938,1.6,-6.141,-38.938,-102.312,-1.5,0.400,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2778,2.607,0.8,-1.828,2.607,4.723,1.4,0.161,4.719,22.828,0.4,5.852,22.828,98.312,1.1,-0.184,98.312,-2.143,-2.6,1.315,-2.135,-6.918,1.7,-0.236,-6.922,-38.938,-0.4,-6.246,-38.938,-102.312,-1.6,0.432,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2798,2.611,2.3,-1.823,2.607,4.730,2.9,-0.005,4.723,22.844,1.7,5.953,22.828,98.312,1.1,-0.225,98.312,-2.137,1.6,1.402,-2.143,-6.922,-0.3,-0.307,-6.918,-38.938,-2.7,-6.207,-38.938,-102.312,-1.1,0.476,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2818,2.602,-2.1,-1.799,2.611,4.723,-0.2,0.071,4.730,22.828,-2.6,6.008,22.844,98.312,-1.9,-0.230,98.312,-2.146,-3.7,1.328,-2.137,-6.914,2.8,-0.281,-6.922,-38.938,-0.1,-6.117,-38.938,-102.312,-0.6,0.355,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2840,2.607,1.4,-1.894,2.602,4.727,2.2,0.101,4.723,22.828,0.4,6.004,22.828,98.312,-2.8,-0.260,98.312,-2.143,-1.3,1.431,-2.146,-6.930,-3.8,-0.210,-6.914,-38.938,0.4,-6.207,-38.938,-102.312,-3.1,0.342,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2862,2.602,-1.8,-1.922,2.607,4.715,-2.4,-0.022,4.727,22.828,-1.3,5.996,22.828,98.312,1.2,-0.226,98.312,-2.143,-1.8,1.353,-2.143,-6.922,-0.8,-0.206,-6.930,-38.938,-2.0,-6.074,-38.938,-102.312,1.4,0.376,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2883,2.607,1.1,-1.834,2.602,4.727,2.2,0.053,4.715,22.828,-1.3,6.008,22.828,98.312,-3.2,-0.271,98.312,-2.146,-4.1,1.304,-2.143,-6.914,3.5,-0.271,-6.922,-38.938,3.0,-6.137,-38.938,-102.312,1.7,0.417,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2906,2.607,0.9,-1.922,2.607,4.715,-2.2,0.076,4.727,22.828,0.5,6.051,22.828,98.312,1.2,-0.289,98.312,-2.141,-0.6,1.415,-2.146,-6.918,2.8,-0.185,-6.914,-38.938,-2.2,-6.238,-38.938,-102.312,0.0,0.481,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2923,2.607,1.1,-1.816,2.607,4.715,-2.2,0.085,4.715,22.844,1.6,6.016,22.828,98.312,1.7,-0.267,98.312,-2.135,2.5,1.368,-2.141,-6.918,2.7,-0.244,-6.918,-38.938,1.6,-6.262,-38.938,-102.312,2.8,0.436,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2939,2.611,2.7,-1.891,2.607,4.723,0.7,0.064,4.715,22.828,-0.0,6.094,22.844,98.312,-1.3,-0.266,98.312,-2.141,-0.7,1.335,-2.135,-6.926,-1.7,-0.194,-6.918,-38.938,3.6,-6.125,-38.938,-102.312,-0.4,0.433,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2958,2.602,-2.6,-1.990,2.611,4.727,2.6,0.109,4.723,22.828,-1.7,6.090,22.828,98.312,1.1,-0.240,98.312,-2.135,2.6,1.361,-2.141,-6.926,-1.8,-0.249,-6.926,-38.938,2.2,-6.113,-38.938,-102.312,-3.5,0.416,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2978,2.607,1.3,-1.800,2.602,4.715,-3.7,0.028,4.727,22.844,2.9,5.969,22.828,98.312,-3.6,-0.254,98.312,-2.143,-1.8,1.400,-2.135,-6.922,-0.5,-0.241,-6.926,-38.938,-1.1,-6.199,-38.938,-102.312,-1.6,0.417,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2998,2.607,1.2,-1.830,2.607,4.734,5.5,-0.046,4.715,22.844,2.4,6.094,22.844,98.312,-0.4,-0.317,98.312,-2.135,3.1,1.355,-2.143,-6.926,-2.1,-0.235,-6.922,-38.938,-1.4,-6.230,-38.938,-102.312,-0.1,0.412,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.3018,2.602,-1.8,-1.879,2.607,4.715,-3.0,0.059,4.734,22.828,-0.9,6.059,22.844,98.312,-0.1,-0.287,98.312,-2.152,-5.6,1.419,-2.135,-6.926,-1.7,-0.241,-6.926,-38.938,-0.9,-6.160,-38.938,-102.312,-0.6,0.412,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.3038,2.611,2.3,-1.943,2.602,4.727,2.0,0.125,4.715,22.828,-1.3,6.133,22.828,98.312,3.0,-0.326,98.312,-2.135,3.6,1.468,-2.152,-6.922,0.3,-0.190,-6.926,-38.938,3.7,-6.227,-38.938,-102.312,-5.7,0.385,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.3058,2.605,-0.1,-1.820,2.611,4.719,-1.1,0.123,4.727,22.828,-4.4,6.090,22.828,98.312,-0.9,-0.318,98.312,-2.143,-1.6,1.297,-2.135,-6.926,-0.8,-0.203,-6.922,-38.906,4.6,-6.434,-38.938,-102.312,0.4,0.449,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.3087,2.602,-1.8,-1.927,2.605,4.727,2.3,0.166,4.719,22.828,-1.2,6.156,22.828,98.312,-1.3,-0.254,98.312,-2.141,-0.4,1.362,-2.143,-6.918,1.3,-0.260,-6.926,-38.938,0.9,-6.211,-38.906,-102.312,0.8,0.401,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.3108,2.607,0.5,-2.016,2.602,4.730,3.1,0.017,4.727,22.844,4.0,6.059,22.828,98.312,-2.3,-0.270,98.312,-2.146,-3.1,1.334,-2.141,-6.934,-4.4,-0.203,-6.918,-38.938,-3.2,-6.223,-38.938,-102.312,2.4,0.471,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.3128,2.605,-1.0,-1.978,2.607,4.723,0.4,0.111,4.730,22.828,-1.4,6.117,22.844,98.312,-1.8,-0.293,98.312,-2.143,-1.7,1.341,-2.146,-6.926,-1.1,-0.228,-6.934,-38.938,1.1,-6.227,-38.938,-102.312,-0.0,0.388,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.3147,2.605,-0.6,-1.844,2.605,4.719,-1.4,0.106,4.723,22.844,3.6,6.117,22.828,98.312,3.2,-0.316,98.312,-2.141,0.5,1.344,-2.143,-6.914,4.6,-0.275,-6.926,-38.938,-0.1,-6.211,-38.938,-102.312,2.0,0.480,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.3160,2.605,-0.6,-1.859,2.605,4.719,-1.7,0.055,4.719,22.828,-2.6,6.113,22.844,98.312,-3.9,-0.282,98.312,-2.143,-1.0,1.407,-2.141,-6.922,0.4,-0.188,-6.914,-38.938,-4.1,-6.195,-38.938,-102.312,-2.2,0.455,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.3178,2.602,-1.8,-1.858,2.605,4.727,1.6,0.149,4.719,22.844,-0.1,6.180,22.828,98.312,-0.6,-0.347,98.312,-2.137,1.8,1.412,-2.143,-6.918,2.2,-0.252,-6.922,-38.906,5.3,-6.332,-38.938,-102.312,-0.5,0.418,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.3198,2.605,-0.8,-1.852,2.602,4.723,0.1,0.085,4.727,22.844,3.2,6.109,22.844,98.312,-0.4,-0.294,98.312,-2.150,-3.1,1.453,-2.137,-6.926,-1.0,-0.264,-6.918,-38.938,-1.5,-6.164,-38.906,-102.312,0.2,0.447,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.3218,2.602,-2.3,-1.860,2.605,4.719,-0.7,0.159,4.723,22.828,-1.9,6.250,22.844,98.312,-0.2,-0.313,98.312,-2.143,-0.8,1.264,-2.150,-6.926,-0.6,-0.280,-6.926,-38.938,3.5,-6.371,-38.938,-102.250,2.8,0.564,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.3238,2.602,-1.8,-1.822,2.602,4.715,-2.3,0.090,4.719,22.844,-0.7,6.027,22.828,98.312,0.2,-0.289,98.312,-2.143,-1.3,1.323,-2.143,-6.926,-0.8,-0.275,-6.926,-38.938,-2.1,-6.164,-38.938,-102.312,0.9,0.521,-102.250,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.3258,2.607,0.5,-2.002,2.602,4.719,-0.3,0.105,4.715,22.844,-0.4,6.301,22.844,98.312,-2.1,-0.291,98.312,-2.143,-1.4,1.280,-2.143,-6.918,2.5,-0.275,-6.926,-38.938,-2.0,-6.250,-38.938,-102.250,1.8,0.415,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.3278,2.602,-1.7,-1.790,2.607,4.719,-0.2,0.160,4.719,22.844,2.2,6.230,22.844,98.312,-0.1,-0.336,98.312,-2.143,-1.5,1.343,-2.143,-6.926,-0.5,-0.251,-6.918,-38.938,1.9,-6.383,-38.938,-102.250,2.6,0.454,-102.250,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.3298,2.602,-1.8,-1.944,2.602,4.715,-2.8,0.067,4.719,22.828,-2.1,6.086,22.844,98.312,-1.7,-0.320,98.312,-2.141,-0.3,1.385,-2.143,-6.918,1.9,-0.307,-6.926,-38.938,-2.7,-6.355,-38.938,-102.250,0.9,0.500,-102.250,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.3318,2.607,1.3,-1.825,2.602,4.723,0.2,0.040,4.715,22.844,2.1,6.211,22.828,98.312,-1.2,-0.323,98.312,-2.141,0.5,1.375,-2.141,-6.930,-2.1,-0.261,-6.918,-38.938,-0.5,-6.156,-38.938,-102.250,0.7,0.519,-102.250,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.3338,2.602,-2.1,-1.922,2.607,4.715,-2.3,0.086,4.723,22.844,2.6,6.180,22.844,98.312,2.2,-0.294,98.312,-2.137,1.3,1.338,-2.141,-6.930,-2.1,-0.257,-6.930,-38.938,0.6,-6.324,-38.938,-102.312,-2.4,0.487,-102.250,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.3360,2.602,-1.3,-1.811,2.602,4.723,1.0,0.102,4.715,22.828,-1.9,6.141,22.844,98.312,-2.4,-0.346,98.312,-2.135,3.5,1.417,-2.137,-6.934,-3.5,-0.309,-6.930,-38.938,-1.5,-6.492,-38.938,-102.250,0.0,0.484,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.3382,2.605,-0.3,-1.938,2.602,4.723,1.5,0.111,4.723,22.844,-0.4,6.230,22.828,98.312,2.1,-0.334,98.312,-2.143,-0.6,1.486,-2.135,-6.922,0.9,-0.367,-6.934,-38.938,2.5,-6.273,-38.938,-102.250,0.7,0.518,-102.250,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.3404,2.605,-0.3,-1.810,2.605,4.719,0.2,0.050,4.723,22.844,4.8,6.137,22.844,98.312,0.9,-0.313,98.312,-2.143,-1.7,1.312,-2.143,-6.926,-0.6,-0.333,-6.922,-38.938,-2.1,-6.383,-38.938,-102.250,1.2,0.539,-102.250,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.3422,2.605,-0.4,-1.921,2.605,4.719,1.4,0.234,4.719,22.844,2.9,6.391,22.844,98.312,0.0,-0.345,98.312,-2.143,-0.9,1.371,-2.143,-6.934,-3.2,-0.234,-6.926,-38.938,0.1,-6.285,-38.938,-102.312,-2.8,0.581,-102.250,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.3438,2.605,-0.7,-1.970,2.605,4.719,0.9,0.155,4.719,22.844,3.8,6.270,22.844,98.312,3.1,-0.343,98.312,-2.135,3.5,1.377,-2.143,-6.922,1.3,-0.254,-6.934,-38.938,4.3,-6.203,-38.938,-102.250,-0.2,0.561,-102.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.3458,2.602,-1.8,-1.785,2.605,4.719,0.5,0.104,4.719,22.828,-2.8,6.242,22.844,98.312,1.5,-0.352,98.312,-2.137,1.4,1.341,-2.135,-6.934,-4.2,-0.242,-6.922,-38.938,-0.6,-6.422,-38.938,-102.250,-2.6,0.508,-102.250,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.3478,2.607,0.9,-1.895,2.602,4.715,-1.3,0.099,4.719,22.844,-1.2,6.047,22.828,98.312,-3.1,-0.397,98.312,-2.135,2.7,1.368,-2.137,-6.918,2.9,-0.306,-6.934,-38.938,2.2,-6.453,-38.938,-102.250,1.5,0.517,-102.250,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.3498,2.611,2.5,-1.838,2.607,4.719,0.4,0.102,4.715,22.844,3.7,6.250,22.844,98.312,0.7,-0.332,98.312,-2.146,-2.5,1.516,-2.135,-6.930,-1.5,-0.279,-6.918,-38.938,-0.3,-6.449,-38.938,-102.250,2.7,0.583,-102.250,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
