t,q0,dq0,tau0,cur0,cmd0,q1,dq1,tau1,cur1,cmd1,q2,dq2,tau2,cur2,cmd2,q3,dq3,tau3,cur3,cmd3,q4,dq4,tau4,cur4,cmd4,q5,dq5,tau5,cur5,cmd5,q6,dq6,tau6,cur6,cmd6,q7,dq7,tau7,cur7,cmd7,q8,dq8,tau8,cur8,cmd8,q9,dq9,tau9,cur9,cmd9
3069.4322,0.414,18.9,1.863,1.863,-0.630,2.732,-24.8,2.139,2.139,4.012,26.531,-8.3,5.137,5.137,32.739,93.688,-69.3,-1.369,-1.369,97.398,1.833,-29.5,1.404,1.404,1.060,-8.969,-10.9,-2.514,-2.514,-6.332,-47.094,-20.6,-12.203,-12.203,-48.469,-102.812,93.7,11.484,11.484,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3069.4342,0.477,26.5,1.141,1.141,-0.630,2.668,-31.5,2.828,2.828,4.012,26.500,-13.2,7.184,7.184,32.739,93.562,-63.2,-0.934,-0.934,97.398,1.776,-26.8,1.553,1.553,1.060,-9.016,-17.7,-2.982,-2.982,-6.332,-47.219,-43.2,-12.719,-12.719,-48.469,-102.562,117.2,10.586,10.586,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3069.4362,0.537,27.8,0.489,0.489,-0.630,2.617,-28.6,3.676,3.676,4.012,26.500,-4.9,8.648,8.648,32.739,93.438,-58.9,-1.308,-1.308,97.398,1.732,-21.9,1.093,1.093,1.060,-9.078,-27.8,-3.773,-3.773,-6.332,-47.344,-56.8,-12.484,-12.484,-48.469,-102.250,141.6,8.805,8.805,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3069.4382,0.605,30.5,-0.211,-0.211,-0.630,2.580,-22.4,3.512,3.512,4.012,26.516,2.7,9.641,9.641,32.739,93.375,-49.9,-1.722,-1.722,97.398,1.686,-22.7,0.702,0.702,1.060,-9.156,-35.2,-3.260,-3.260,-6.332,-47.500,-73.8,-10.875,-10.875,-48.469,-101.938,156.4,7.238,7.238,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3069.4402,0.666,28.9,-1.202,-1.202,-0.630,2.549,-18.8,2.523,2.523,4.012,26.547,10.7,8.133,8.133,32.739,93.312,-39.3,-0.132,-0.132,97.398,1.647,-21.0,3.059,3.059,1.060,-9.242,-39.2,-4.004,-4.004,-6.332,-47.656,-78.5,-12.820,-12.820,-48.469,-101.625,150.6,3.988,3.988,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3069.4422,0.719,28.0,-6.129,-6.129,-0.630,2.545,-9.0,1.732,1.732,4.012,26.562,14.3,5.891,5.891,32.739,93.250,-25.9,3.342,3.342,97.398,1.647,-8.0,14.125,14.125,1.060,-9.328,-41.2,-6.445,-6.445,-6.332,-47.844,-84.1,-15.891,-15.891,-48.469,-101.312,145.9,0.692,0.692,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3069.4442,0.700,3.9,-9.914,-9.914,-0.630,2.535,-6.4,1.708,1.708,4.012,26.562,2.0,7.219,7.219,32.739,93.250,-4.1,3.201,3.201,97.398,1.729,23.5,10.672,10.672,1.060,-9.398,-36.9,-8.375,-8.375,-6.332,-48.031,-90.2,-15.734,-15.734,-48.469,-101.062,132.8,-2.295,-2.295,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3069.4463,0.612,-27.4,-7.438,-7.438,-0.630,2.535,-1.6,1.860,1.860,4.012,26.531,-5.1,8.102,8.102,32.739,93.312,14.0,2.678,2.678,97.398,1.886,58.8,7.477,7.477,1.060,-9.492,-42.3,-9.562,-9.562,-6.332,-48.219,-90.2,-15.742,-15.742,-48.469,-100.875,103.6,-4.324,-4.324,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3069.4484,0.490,-48.7,-4.469,-4.469,-0.630,2.525,-2.8,2.215,2.215,4.012,26.500,-17.0,7.961,7.961,32.739,93.438,39.8,1.812,1.812,97.398,2.078,83.5,4.277,4.277,1.060,-9.555,-35.6,-9.281,-9.281,-6.332,-48.406,-92.6,-14.953,-14.953,-48.469,-100.812,62.3,-2.674,-2.674,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3069.4504,0.345,-62.6,-2.627,-2.627,-0.630,2.533,2.0,2.133,2.133,4.012,26.469,-17.2,7.516,7.516,32.739,93.562,51.0,1.157,1.157,97.398,2.277,94.4,1.735,1.735,1.060,-9.594,-23.5,-9.602,-9.602,-6.332,-48.562,-85.1,-14.734,-14.734,-48.469,-100.812,28.4,0.002,0.002,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3069.4523,0.210,-65.1,-1.976,-1.976,-0.630,2.535,1.1,2.105,2.105,4.012,26.422,-18.4,12.875,12.875,32.739,93.688,67.4,0.677,0.677,97.398,2.482,98.5,-6.367,-6.367,1.060,-9.633,-19.1,-9.906,-9.906,-6.332,-48.719,-77.3,-12.578,-12.578,-48.469,-100.812,0.6,-2.322,-2.322,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3069.4542,0.125,-49.4,9.320,9.320,-0.630,2.564,10.3,6.707,6.707,4.012,26.406,-10.6,12.922,12.922,32.739,93.875,79.9,0.255,0.255,97.398,2.611,73.2,-14.297,-14.297,1.060,-9.625,-4.0,-6.168,-6.168,-6.332,-48.812,-57.8,-7.883,-7.883,-48.469,-100.875,-26.8,-2.027,-2.027,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3069.4562,0.129,-15.9,6.195,6.195,-0.630,2.607,18.4,5.477,5.477,4.012,26.406,-0.5,5.551,5.551,32.739,94.062,84.2,-0.335,-0.335,97.398,2.637,31.2,-8.094,-8.094,1.060,-9.570,16.1,-3.441,-3.441,-6.332,-48.844,-29.5,-7.773,-7.773,-48.469,-101.062,-61.2,-0.629,-0.629,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3069.4582,0.217,22.0,1.639,1.639,-0.630,2.664,25.1,-0.450,-0.450,4.012,26.422,0.6,3.609,3.609,32.739,94.250,89.5,-1.724,-1.724,97.398,2.602,-0.8,-0.320,-0.320,1.060,-9.484,29.7,-7.504,-7.504,-6.332,-48.812,-0.1,-10.945,-10.945,-48.469,-101.250,-84.1,0.850,0.850,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3069.4602,0.304,37.3,-3.424,-3.424,-0.630,2.678,12.7,-2.350,-2.350,4.012,26.406,-4.2,2.896,2.896,32.739,94.375,89.6,-2.893,-2.893,97.398,2.561,-11.5,3.732,3.732,1.060,-9.406,35.0,-9.625,-9.625,-6.332,-48.719,26.4,-10.992,-10.992,-48.469,-101.500,-104.9,2.803,2.803,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3069.4622,0.374,35.2,-1.346,-1.346,-0.630,2.645,-4.8,0.200,0.200,4.012,26.375,-10.3,2.984,2.984,32.739,94.562,82.2,-3.494,-3.494,97.398,2.504,-21.8,-1.327,-1.327,1.060,-9.391,16.5,-5.492,-5.492,-6.332,-48.656,33.1,-10.242,-10.242,-48.469,-101.750,-118.2,3.703,3.703,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3069.4642,0.436,33.0,1.466,1.466,-0.630,2.602,-15.3,3.605,3.605,4.012,26.312,-23.9,5.406,5.406,32.739,94.688,77.9,-3.451,-3.451,97.398,2.441,-28.5,-2.135,-2.135,1.060,-9.375,12.0,-1.979,-1.979,-6.332,-48.594,38.8,-6.754,-6.754,-48.469,-102.000,-126.8,5.617,5.617,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3069.4662,0.508,33.6,-0.846,-0.846,-0.630,2.570,-14.9,5.004,5.004,4.012,26.266,-22.3,7.199,7.199,32.739,94.812,64.8,-4.293,-4.293,97.398,2.354,-38.3,0.872,0.872,1.060,-9.359,11.0,-0.285,-0.285,-6.332,-48.469,48.7,-3.434,-3.434,-48.469,-102.250,-121.4,6.270,6.270,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3069.4682,0.574,32.7,-6.121,-6.121,-0.630,2.582,-1.6,4.750,4.750,4.012,26.250,-16.8,8.398,8.398,32.739,94.938,52.1,-5.656,-5.656,97.398,2.270,-39.9,6.383,6.383,1.060,-9.352,9.3,1.181,1.181,-6.332,-48.344,62.1,-1.006,-1.006,-48.469,-102.438,-113.6,7.129,7.129,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3069.4702,0.578,13.6,-5.750,-5.750,-0.630,2.617,11.7,3.094,3.094,4.012,26.250,-3.4,5.605,5.605,32.739,95.000,41.6,-6.797,-6.797,97.398,2.223,-28.1,3.164,3.164,1.060,-9.320,14.4,1.601,1.601,-6.332,-48.156,75.4,-2.592,-2.592,-48.469,-102.625,-109.2,6.988,6.988,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3069.4722,0.549,-2.1,-4.320,-4.320,-0.630,2.674,22.5,2.533,2.533,4.012,26.281,5.0,6.848,6.848,32.739,95.000,27.2,-4.039,-4.039,97.398,2.178,-23.5,5.781,5.781,1.060,-9.266,21.6,1.997,1.997,-6.332,-47.969,92.7,-1.390,-1.390,-48.469,-102.812,-93.3,7.051,7.051,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3069.4743,0.483,-23.4,-8.258,-8.258,-0.630,2.732,25.8,4.938,4.938,4.012,26.297,10.0,8.070,8.070,32.739,95.000,9.8,-3.619,-3.619,97.398,2.191,-4.6,9.609,9.609,1.060,-9.219,24.3,3.881,3.881,-6.332,-47.781,96.7,-2.029,-2.029,-48.469,-103.000,-80.8,6.027,6.027,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3069.4762,0.392,-40.3,-9.898,-9.898,-0.630,2.834,41.3,5.309,5.309,4.012,26.344,14.6,9.047,9.047,32.739,95.000,0.6,-4.297,-4.297,97.398,2.238,12.7,7.227,7.227,1.060,-9.125,37.1,2.879,2.879,-6.332,-47.562,102.0,-3.033,-3.033,-48.469,-103.125,-67.7,5.414,5.414,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3069.4787,0.251,-62.0,-7.344,-7.344,-0.630,2.943,51.0,4.719,4.719,4.012,26.406,29.8,10.055,10.055,32.739,95.000,-11.4,-9.633,-9.633,97.398,2.328,32.0,3.816,3.816,1.060,-9.031,41.8,1.354,1.354,-6.332,-47.344,104.2,-3.035,-3.035,-48.469,-103.188,-57.6,5.457,5.457,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3069.4805,0.116,-65.5,-5.375,-5.375,-0.630,3.051,53.6,4.641,4.641,4.012,26.516,42.6,9.398,9.398,32.739,94.875,-29.7,-8.547,-8.547,97.398,2.420,39.2,-1.176,-1.176,1.060,-8.938,45.1,0.486,0.486,-6.332,-47.156,103.7,-5.578,-5.578,-48.469,-103.312,-47.1,9.930,9.930,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3069.4822,0.016,-54.2,5.801,5.801,-0.630,3.123,42.2,1.501,1.501,4.012,26.594,44.7,4.531,4.531,32.739,94.750,-51.3,-8.266,-8.266,97.398,2.467,27.0,-5.070,-5.070,1.060,-8.844,46.5,-2.350,-2.350,-6.332,-47.000,85.6,-9.656,-9.656,-48.469,-103.312,-24.5,11.414,11.414,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3069.4842,-0.016,-27.4,6.145,6.145,-0.630,3.123,13.6,0.591,0.591,4.012,26.672,40.2,2.697,2.697,32.739,94.625,-66.8,-4.605,-4.605,97.398,2.473,11.2,-4.828,-4.828,1.060,-8.789,35.1,-2.186,-2.186,-6.332,-46.906,55.4,-9.531,-9.531,-48.469,-103.250,7.1,7.902,7.902,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3069.4862,0.028,6.1,3.521,3.521,-0.630,3.068,-13.9,4.059,4.059,4.012,26.750,39.0,6.137,6.137,32.739,94.438,-86.6,-6.934,-6.934,97.398,2.422,-10.3,-2.102,-2.102,1.060,-8.758,23.6,0.479,0.479,-6.332,-46.844,36.6,-5.957,-5.957,-48.469,-103.188,26.1,3.354,3.354,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3069.4882,0.075,16.5,-2.664,-2.664,-0.630,2.990,-32.5,6.711,6.711,4.012,26.828,40.7,13.594,13.594,32.739,94.250,-99.4,-10.297,-10.297,97.398,2.338,-30.3,1.051,1.051,1.060,-8.719,18.5,1.228,1.228,-6.332,-46.844,18.5,-2.955,-2.955,-48.469,-103.125,34.7,1.882,1.882,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3069.4902,0.138,24.0,-0.711,-0.711,-0.630,2.959,-21.8,7.758,7.758,4.012,26.953,53.4,11.578,11.578,32.739,93.938,-119.6,-8.469,-8.469,97.398,2.254,-39.0,-3.123,-3.123,1.060,-8.664,22.7,1.694,1.694,-6.332,-46.812,18.1,-6.219,-6.219,-48.469,-103.062,37.4,3.545,3.545,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3069.4922,0.173,19.2,1.934,1.934,-0.630,2.947,-10.4,6.199,6.199,4.012,27.094,67.0,10.039,10.039,32.739,93.688,-136.0,-5.434,-5.434,97.398,2.137,-51.2,-0.934,-0.934,1.060,-8.633,18.9,-0.229,-0.229,-6.332,-46.812,9.3,-9.133,-9.133,-48.469,-103.000,36.2,5.980,5.980,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3069.4942,0.239,28.3,0.964,0.964,-0.630,2.963,1.2,4.184,4.184,4.012,27.250,71.5,7.988,7.988,32.739,93.312,-151.8,-2.758,-2.758,97.398,2.018,-56.7,1.610,1.610,1.060,-8.602,14.3,-2.057,-2.057,-6.332,-46.812,-4.4,-11.016,-11.016,-48.469,-102.875,43.2,8.133,8.133,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3069.4962,0.298,31.3,-0.149,-0.149,-0.630,2.980,5.6,2.465,2.465,4.012,27.359,63.1,7.164,7.164,32.739,93.062,-151.5,-1.182,-1.182,97.398,1.896,-60.4,3.668,3.668,1.060,-8.609,5.0,-3.777,-3.777,-6.332,-46.875,-22.1,-10.664,-10.664,-48.469,-102.750,59.3,8.820,8.820,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3069.4982,0.358,31.3,-0.880,-0.880,-0.630,2.994,5.7,2.715,2.715,4.012,27.453,48.8,7.680,7.680,32.739,92.750,-140.9,-0.943,-0.943,97.398,1.811,-51.3,3.727,3.727,1.060,-8.656,-16.9,-2.906,-2.906,-6.332,-47.000,-40.9,-9.820,-9.820,-48.469,-102.625,72.3,8.047,8.047,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3069.5002,0.405,27.5,-1.040,-1.040,-0.630,2.979,-1.8,3.262,3.262,4.012,27.469,25.8,8.375,8.375,32.739,92.562,-125.0,-0.334,-0.334,97.398,1.754,-35.9,3.416,3.416,1.060,-8.703,-21.7,-2.748,-2.748,-6.332,-47.094,-48.6,-9.828,-9.828,-48.469,-102.438,83.8,8.148,8.148,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3069.5022,0.446,23.1,-1.202,-1.202,-0.630,2.932,-15.7,4.859,4.859,4.012,27.469,6.9,10.547,10.547,32.739,92.312,-105.9,-0.664,-0.664,97.398,1.697,-31.8,2.705,2.705,1.060,-8.773,-28.0,-2.076,-2.076,-6.332,-47.219,-62.3,-9.570,-9.570,-48.469,-102.188,97.2,7.008,7.008,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3069.5042,0.483,21.6,-1.318,-1.318,-0.630,2.881,-21.2,5.379,5.379,4.012,27.453,-4.6,11.984,11.984,32.739,92.188,-88.1,-1.038,-1.038,97.398,1.679,-19.7,1.815,1.815,1.060,-8.859,-36.2,-1.840,-1.840,-6.332,-47.344,-60.3,-9.578,-9.578,-48.469,-102.000,104.8,6.086,6.086,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3069.5062,0.505,17.2,-0.870,-0.870,-0.630,2.836,-22.2,5.152,5.152,4.012,27.406,-12.4,12.414,12.414,32.739,92.062,-66.1,-1.539,-1.539,97.398,1.663,-13.8,1.085,1.085,1.060,-8.945,-40.1,-1.647,-1.647,-6.332,-47.500,-65.1,-9.344,-9.344,-48.469,-101.750,109.4,5.551,5.551,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
