t,q0,dq0,tau0,cmd0,q1,dq1,tau1,cmd1,q2,dq2,tau2,cmd2,q3,dq3,tau3,cmd3,q4,dq4,tau4,cmd4,q5,dq5,tau5,cmd5,q6,dq6,tau6,cmd6,q7,dq7,tau7,cmd7,q8,dq8,tau8,cmd8,q9,dq9,tau9,cmd9
0.8540,3.291,-4.8,-2.316,3.295,1.290,4.0,1.992,1.283,25.016,4.1,7.234,25.000,95.750,-1.9,-0.594,95.750,-2.354,-1.7,1.657,-2.350,-3.492,-2.6,-2.035,-3.490,-41.031,-0.5,-7.250,-41.031,-99.250,5.4,0.585,-99.250,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8560,3.291,-3.3,-2.131,3.291,1.287,1.7,2.004,1.290,25.016,0.5,7.242,25.016,95.750,-0.2,-0.542,95.750,-2.357,-3.7,1.685,-2.354,-3.486,1.1,-1.929,-3.492,-41.031,-0.8,-7.383,-41.031,-99.188,8.0,0.592,-99.250,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8580,3.299,-0.2,-2.318,3.291,1.287,1.7,2.029,1.287,25.016,2.3,7.062,25.016,95.750,1.6,-0.485,95.750,-2.354,-1.0,1.952,-2.357,-3.482,1.7,-2.117,-3.486,-41.031,2.5,-7.723,-41.031,-99.250,1.6,0.664,-99.188,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8600,3.291,-2.0,-2.027,3.299,1.283,-0.1,1.788,1.287,25.016,0.6,6.840,25.016,95.750,1.0,-0.339,95.750,-2.348,2.5,1.893,-2.354,-3.490,-1.3,-2.262,-3.482,-41.031,1.8,-7.875,-41.031,-99.188,4.8,0.780,-99.250,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8620,3.295,-0.9,-2.115,3.291,1.280,-2.6,1.705,1.283,25.016,0.8,7.188,25.016,95.750,2.0,-0.503,95.750,-2.334,8.6,1.908,-2.348,-3.480,2.8,-2.223,-3.490,-41.031,-4.0,-7.625,-41.031,-99.188,3.1,0.766,-99.188,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8640,3.291,-2.1,-2.143,3.295,1.283,-0.5,1.666,1.280,25.016,1.8,6.953,25.016,95.750,2.0,-0.398,95.750,-2.354,-0.7,1.887,-2.334,-3.492,-1.9,-2.346,-3.480,-41.031,-3.0,-7.941,-41.031,-99.188,7.3,0.910,-99.188,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8660,3.299,-0.7,-2.160,3.291,1.277,-3.5,1.750,1.283,25.016,-2.1,7.336,25.016,95.750,3.8,-0.475,95.750,-2.357,-2.7,1.708,-2.354,-3.492,-1.6,-2.176,-3.492,-41.031,-2.9,-7.453,-41.031,-99.188,5.7,0.705,-99.188,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8680,3.291,-3.5,-2.092,3.299,1.277,-2.4,1.855,1.277,25.031,2.7,7.070,25.016,95.750,1.7,-0.498,95.750,-2.344,2.8,1.692,-2.357,-3.490,1.1,-2.252,-3.492,-41.031,1.1,-7.652,-41.031,-99.125,10.1,0.760,-99.188,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8700,3.301,1.4,-2.055,3.291,1.280,-1.2,1.603,1.277,25.031,1.2,7.035,25.031,95.750,-0.3,-0.392,95.750,-2.348,1.7,1.938,-2.344,-3.500,-2.8,-2.287,-3.490,-41.031,-0.2,-7.672,-41.031,-99.125,10.4,0.762,-99.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8720,3.299,0.2,-1.993,3.301,1.280,-1.4,1.570,1.280,25.016,-3.0,6.945,25.031,95.750,0.8,-0.422,95.750,-2.350,-0.2,1.898,-2.348,-3.496,-1.0,-2.396,-3.500,-41.062,-3.0,-7.848,-41.031,-99.125,1.3,0.800,-99.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8741,3.307,3.8,-2.154,3.299,1.283,-0.3,1.559,1.280,25.031,2.7,6.785,25.016,95.812,3.7,-0.292,95.750,-2.357,-3.2,2.027,-2.350,-3.496,-0.3,-2.500,-3.496,-41.062,-2.0,-7.891,-41.062,-99.125,10.0,0.818,-99.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8766,3.305,3.1,-1.777,3.307,1.280,-1.9,1.680,1.283,25.016,-4.6,6.992,25.031,95.750,2.0,-0.406,95.812,-2.350,0.4,1.831,-2.357,-3.496,0.4,-2.279,-3.496,-41.062,-6.3,-7.723,-41.062,-99.125,4.1,0.738,-99.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8786,3.305,2.2,-2.090,3.305,1.287,1.6,1.722,1.280,25.031,-1.4,7.070,25.016,95.750,-1.0,-0.413,95.750,-2.348,1.4,1.811,-2.350,-3.486,4.5,-2.367,-3.496,-41.094,-4.6,-7.703,-41.062,-99.062,7.2,0.739,-99.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8802,3.311,3.8,-2.189,3.305,1.283,0.4,1.685,1.287,25.031,0.4,7.215,25.031,95.750,0.2,-0.357,95.750,-2.350,-1.6,1.678,-2.348,-3.490,3.2,-2.260,-3.486,-41.094,-4.3,-7.613,-41.094,-99.062,7.0,0.727,-99.062,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8820,3.307,2.7,-2.115,3.311,1.283,-0.2,1.664,1.283,25.031,-1.1,6.832,25.031,95.750,-0.6,-0.400,95.750,-2.354,-2.3,2.102,-2.350,-3.500,-0.3,-2.361,-3.490,-41.094,-4.1,-7.867,-41.094,-99.062,11.8,0.696,-99.062,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8840,3.301,0.5,-2.068,3.307,1.283,-0.3,1.505,1.283,25.031,0.8,6.719,25.031,95.750,-0.6,-0.274,95.750,-2.342,3.6,2.002,-2.354,-3.496,2.2,-2.365,-3.500,-41.094,-2.3,-7.695,-41.094,-99.000,9.5,0.696,-99.062,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8860,3.305,1.6,-1.954,3.301,1.290,2.6,1.525,1.283,25.031,1.8,7.191,25.031,95.750,-3.4,-0.344,95.750,-2.348,0.2,1.886,-2.342,-3.506,-3.0,-2.395,-3.496,-41.094,-2.7,-7.680,-41.094,-99.000,12.2,0.640,-99.000,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8880,3.289,-5.1,-1.958,3.305,1.287,1.5,1.733,1.290,25.031,2.3,7.074,25.031,95.750,0.9,-0.441,95.750,-2.350,-2.1,1.858,-2.348,-3.500,0.8,-2.305,-3.506,-41.125,-6.5,-7.559,-41.094,-99.000,13.4,0.591,-99.000,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8900,3.301,1.5,-1.960,3.289,1.280,-1.4,1.610,1.287,25.031,-1.2,6.766,25.031,95.750,-0.1,-0.333,95.750,-2.342,0.7,1.784,-2.350,-3.512,-4.4,-2.516,-3.500,-41.125,-1.8,-7.980,-41.125,-98.938,14.5,0.680,-99.000,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8920,3.295,-2.3,-2.195,3.301,1.293,4.0,1.741,1.280,25.031,-1.1,7.066,25.031,95.750,1.5,-0.464,95.750,-2.344,0.5,1.895,-2.342,-3.508,-2.4,-2.352,-3.512,-41.125,-4.2,-7.531,-41.125,-98.938,12.8,0.508,-98.938,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8940,3.301,0.8,-2.092,3.295,1.280,-1.3,1.697,1.293,25.047,2.3,7.133,25.031,95.750,0.3,-0.517,95.750,-2.342,1.7,1.824,-2.344,-3.508,-1.8,-2.367,-3.508,-41.156,-4.1,-7.629,-41.125,-98.875,13.8,0.464,-98.938,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8960,3.291,-3.5,-1.992,3.301,1.287,1.8,1.541,1.280,25.031,-0.1,6.793,25.047,95.750,-2.7,-0.312,95.750,-2.338,3.0,1.858,-2.342,-3.502,1.3,-2.646,-3.508,-41.156,-1.0,-7.992,-41.156,-98.875,17.2,0.627,-98.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8980,3.299,-0.2,-1.938,3.291,1.287,0.6,1.354,1.287,25.047,3.9,6.684,25.031,95.750,1.3,-0.288,95.750,-2.342,1.8,1.954,-2.338,-3.506,0.9,-2.619,-3.502,-41.156,-3.7,-8.055,-41.156,-98.812,18.2,0.600,-98.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9000,3.299,-0.8,-2.066,3.299,1.290,1.9,1.405,1.287,25.031,-4.6,6.805,25.047,95.750,-0.2,-0.310,95.750,-2.344,0.1,1.854,-2.342,-3.516,-3.3,-2.639,-3.506,-41.188,-3.2,-7.941,-41.156,-98.812,18.0,0.547,-98.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9022,3.301,0.2,-1.984,3.299,1.274,-4.0,1.570,1.290,25.047,1.5,7.012,25.031,95.750,1.0,-0.399,95.750,-2.344,0.7,1.958,-2.344,-3.516,-1.5,-2.490,-3.516,-41.188,-6.4,-7.883,-41.188,-98.750,18.4,0.570,-98.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9043,3.311,4.1,-2.049,3.301,1.277,-3.0,1.492,1.274,25.047,1.2,6.934,25.047,95.750,-1.1,-0.428,95.750,-2.348,-1.5,1.806,-2.344,-3.508,3.1,-2.496,-3.516,-41.219,-11.2,-7.781,-41.188,-98.750,16.3,0.480,-98.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9064,3.307,3.0,-1.869,3.311,1.290,2.8,1.384,1.277,25.047,1.2,6.801,25.047,95.750,0.2,-0.357,95.750,-2.348,-1.0,1.956,-2.348,-3.508,3.4,-2.656,-3.508,-41.219,-7.1,-7.980,-41.219,-98.688,17.7,0.542,-98.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9080,3.305,0.9,-1.951,3.307,1.287,1.7,1.501,1.290,25.047,3.8,6.715,25.047,95.812,3.6,-0.241,95.750,-2.342,1.7,1.802,-2.348,-3.527,-4.2,-2.607,-3.508,-41.250,-11.0,-7.855,-41.219,-98.625,17.4,0.550,-98.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9100,3.307,3.0,-1.782,3.305,1.287,1.3,1.264,1.287,25.047,1.5,6.809,25.047,95.812,3.8,-0.243,95.812,-2.344,0.5,2.094,-2.342,-3.527,-2.9,-2.691,-3.527,-41.250,-7.9,-8.094,-41.250,-98.625,21.3,0.626,-98.625,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9120,3.305,1.0,-1.956,3.307,1.280,-1.8,1.408,1.287,25.047,1.4,6.746,25.047,95.750,0.9,-0.304,95.812,-2.344,-0.4,1.937,-2.344,-3.527,-1.2,-2.752,-3.527,-41.281,-6.1,-7.801,-41.250,-98.562,24.2,0.596,-98.625,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9140,3.301,-1.4,-2.061,3.305,1.287,1.1,1.325,1.280,25.047,-3.5,6.574,25.047,95.750,0.9,-0.259,95.750,-2.348,-1.7,2.051,-2.344,-3.527,-1.1,-2.795,-3.527,-41.281,-10.0,-7.746,-41.281,-98.500,20.4,0.557,-98.562,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9160,3.301,-2.2,-2.023,3.301,1.280,-1.2,1.312,1.287,25.047,-2.8,6.516,25.047,95.750,0.8,-0.263,95.750,-2.342,1.1,2.000,-2.348,-3.531,-1.3,-2.896,-3.527,-41.312,-7.6,-7.934,-41.281,-98.500,17.0,0.537,-98.500,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9180,3.301,-0.4,-1.760,3.301,1.287,1.3,1.251,1.280,25.047,0.4,6.449,25.047,95.812,3.0,-0.232,95.750,-2.338,1.8,2.221,-2.342,-3.537,-3.6,-2.799,-3.531,-41.312,-7.4,-8.242,-41.312,-98.438,22.8,0.620,-98.500,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9200,3.301,-0.4,-1.936,3.301,1.283,0.5,1.270,1.287,25.047,-2.0,6.617,25.047,95.812,2.6,-0.226,95.812,-2.342,-0.4,2.023,-2.338,-3.537,-1.7,-2.805,-3.537,-41.344,-6.8,-8.070,-41.312,-98.375,20.0,0.675,-98.438,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9220,3.295,-3.9,-1.971,3.301,1.287,2.3,1.216,1.283,25.047,-0.6,6.254,25.047,95.812,1.1,-0.089,95.812,-2.334,2.0,2.250,-2.342,-3.537,0.9,-2.838,-3.537,-41.344,-7.0,-8.273,-41.344,-98.375,22.0,0.630,-98.375,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9240,3.301,-0.7,-2.018,3.295,1.283,0.7,1.132,1.287,25.047,-0.0,6.316,25.047,95.750,-0.6,-0.156,95.812,-2.334,0.9,1.903,-2.334,-3.549,-3.0,-2.838,-3.537,-41.375,-3.1,-7.957,-41.344,-98.312,20.2,0.558,-98.375,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9260,3.305,1.4,-1.830,3.301,1.290,3.4,1.198,1.283,25.047,-1.7,6.395,25.047,95.812,-0.4,-0.201,95.750,-2.332,1.1,2.129,-2.334,-3.547,0.5,-2.852,-3.549,-41.406,-9.8,-8.070,-41.375,-98.250,20.9,0.734,-98.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9287,3.305,1.4,-2.014,3.305,1.280,-1.4,1.119,1.290,25.047,2.7,6.363,25.047,95.750,-2.4,-0.144,95.812,-2.332,0.1,2.188,-2.332,-3.553,-0.3,-2.771,-3.547,-41.406,-10.2,-8.023,-41.406,-98.250,19.9,0.679,-98.250,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9307,3.295,-2.4,-1.870,3.305,1.280,-1.7,1.260,1.280,25.047,0.6,6.344,25.047,95.812,1.9,-0.245,95.750,-2.328,0.7,2.111,-2.332,-3.562,-3.2,-2.865,-3.553,-41.438,-5.1,-8.172,-41.406,-98.188,18.3,0.757,-98.250,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9328,3.299,-0.4,-1.839,3.295,1.280,-1.7,1.278,1.280,25.047,0.6,6.422,25.047,95.812,-2.7,-0.346,95.812,-2.326,1.1,1.999,-2.328,-3.559,0.8,-2.799,-3.562,-41.438,-8.9,-7.914,-41.438,-98.188,17.5,0.728,-98.188,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9341,3.299,0.3,-1.735,3.299,1.277,-3.3,1.332,1.280,25.047,3.2,6.820,25.047,95.812,-0.7,-0.269,95.812,-2.332,-2.4,2.086,-2.326,-3.559,1.8,-2.723,-3.559,-41.469,-8.8,-8.125,-41.438,-98.125,16.5,0.697,-98.188,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9360,3.305,2.1,-2.027,3.299,1.293,4.3,1.271,1.277,25.047,1.5,6.504,25.047,95.812,-2.2,-0.343,95.812,-2.322,2.4,2.285,-2.332,-3.564,-0.7,-2.973,-3.559,-41.469,-9.5,-8.086,-41.469,-98.125,15.8,0.788,-98.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9380,3.295,-2.6,-1.951,3.305,1.287,0.2,1.314,1.293,25.062,7.1,6.727,25.047,95.812,-0.8,-0.383,95.812,-2.332,-2.3,2.088,-2.322,-3.562,1.6,-2.840,-3.564,-41.469,-5.6,-7.914,-41.469,-98.062,13.9,0.752,-98.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9400,3.299,-1.2,-1.940,3.295,1.299,6.4,1.420,1.287,25.062,2.4,6.656,25.062,95.812,0.6,-0.405,95.812,-2.326,1.4,2.100,-2.332,-3.574,-3.0,-2.695,-3.562,-41.500,-4.8,-7.973,-41.469,-98.062,8.9,0.766,-98.062,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9420,3.291,-3.4,-1.885,3.299,1.290,0.4,1.391,1.299,25.062,3.1,6.852,25.062,95.750,-2.1,-0.402,95.812,-2.334,-2.5,2.160,-2.326,-3.559,4.7,-2.787,-3.574,-41.500,-3.4,-7.836,-41.500,-98.062,8.2,0.718,-98.062,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9440,3.299,-1.8,-2.135,3.291,1.290,-1.5,1.500,1.290,25.078,4.0,6.832,25.062,95.812,1.7,-0.478,95.750,-2.328,0.5,1.929,-2.334,-3.568,0.7,-2.646,-3.559,-41.500,0.7,-7.895,-41.500,-98.000,5.2,0.723,-98.062,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9460,3.299,-0.5,-1.858,3.299,1.296,2.9,1.705,1.290,25.078,2.7,7.000,25.078,95.750,-4.9,-0.585,95.812,-2.332,-0.2,1.895,-2.328,-3.564,2.2,-2.463,-3.568,-41.500,0.8,-7.590,-41.500,-98.000,4.6,0.628,-98.000,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9480,3.305,2.2,-2.121,3.299,1.296,2.4,1.766,1.296,25.094,4.4,7.004,25.078,95.750,-4.7,-0.557,95.750,-2.332,1.1,1.928,-2.332,-3.568,-0.4,-2.439,-3.564,-41.500,1.0,-7.602,-41.500,-98.000,5.2,0.645,-98.000,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9500,3.291,-2.5,-1.939,3.305,1.293,-0.1,1.740,1.296,25.094,-0.1,7.223,25.094,95.750,-0.2,-0.685,95.750,-2.344,-4.3,1.869,-2.332,-3.559,3.9,-2.363,-3.568,-41.500,0.9,-7.426,-41.500,-98.000,2.0,0.667,-98.000,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9520,3.291,-2.9,-2.221,3.291,1.303,2.6,1.820,1.293,25.125,6.9,6.988,25.094,95.750,-1.9,-0.701,95.750,-2.344,-4.1,1.783,-2.344,-3.564,0.2,-2.205,-3.559,-41.500,-2.2,-7.328,-41.500,-98.000,-0.7,0.575,-98.000,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9540,3.289,-3.1,-2.039,3.291,1.303,1.6,2.066,1.303,25.141,6.7,7.430,25.125,95.750,-1.3,-0.864,95.750,-2.328,3.3,1.634,-2.344,-3.568,-1.8,-1.962,-3.564,-41.469,3.1,-7.227,-41.500,-98.000,-1.3,0.548,-98.000,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9560,3.295,-0.2,-2.295,3.289,1.318,6.2,2.102,1.303,25.156,7.9,7.441,25.141,95.750,-5.5,-0.960,95.750,-2.338,0.8,1.804,-2.328,-3.562,0.4,-1.972,-3.568,-41.469,3.3,-7.051,-41.469,-98.062,-5.4,0.566,-98.000,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9581,3.291,-0.9,-2.201,3.295,1.312,-0.0,1.957,1.318,25.188,13.2,7.004,25.156,95.750,-3.6,-0.759,95.750,-2.342,-0.5,1.822,-2.338,-3.559,0.9,-2.043,-3.562,-41.469,1.2,-7.176,-41.469,-98.062,-5.0,0.591,-98.062,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9601,3.289,-1.7,-2.145,3.291,1.312,-1.9,2.166,1.312,25.188,9.0,7.539,25.188,95.750,-4.4,-0.840,95.750,-2.344,-0.4,1.820,-2.342,-3.555,1.0,-1.922,-3.559,-41.469,1.4,-7.066,-41.469,-98.062,-5.0,0.514,-98.062,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9624,3.291,1.1,-2.232,3.289,1.327,4.4,2.432,1.312,25.219,8.4,7.566,25.188,95.750,-5.2,-0.880,95.750,-2.342,1.6,1.579,-2.344,-3.555,0.9,-1.735,-3.555,-41.469,-2.9,-6.695,-41.469,-98.062,-8.4,0.441,-98.062,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9641,3.285,-1.6,-2.209,3.291,1.321,0.4,2.500,1.327,25.234,8.3,7.492,25.219,95.688,-7.2,-1.075,95.750,-2.350,-1.3,1.746,-2.342,-3.555,0.4,-1.764,-3.555,-41.469,-1.2,-6.465,-41.469,-98.062,-9.4,0.390,-98.062,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9660,3.295,2.5,-2.496,3.285,1.324,1.3,2.844,1.321,25.250,9.9,7.992,25.234,95.688,-5.6,-1.128,95.688,-2.348,0.1,1.469,-2.350,-3.553,1.8,-1.398,-3.555,-41.438,5.6,-6.359,-41.469,-98.062,-5.4,0.196,-98.062,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9680,3.285,-1.6,-2.479,3.295,1.334,4.0,2.797,1.324,25.281,9.7,7.883,25.250,95.688,-12.0,-1.044,95.688,-2.354,-2.5,1.547,-2.348,-3.549,2.8,-1.479,-3.553,-41.438,1.4,-6.359,-41.438,-98.125,-6.6,0.226,-98.062,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9700,3.285,-1.2,-2.477,3.285,1.331,2.2,2.848,1.334,25.297,7.6,7.785,25.281,95.625,-8.4,-1.008,95.688,-2.357,-2.8,1.656,-2.354,-3.543,3.7,-1.539,-3.549,-41.438,-0.6,-6.391,-41.438,-98.125,-6.4,0.235,-98.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9720,3.289,1.2,-2.389,3.285,1.334,2.3,2.871,1.331,25.328,13.9,8.133,25.297,95.625,-10.9,-1.033,95.625,-2.350,0.9,1.536,-2.357,-3.543,1.8,-1.396,-3.543,-41.438,3.6,-6.270,-41.438,-98.125,-9.8,0.067,-98.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9740,3.279,-3.7,-2.596,3.289,1.327,-2.4,2.863,1.334,25.328,8.3,8.273,25.328,95.625,-11.0,-1.022,95.625,-2.359,-2.7,1.511,-2.350,-3.537,3.6,-1.213,-3.543,-41.438,3.6,-6.105,-41.438,-98.125,-5.7,0.101,-98.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9760,3.283,-1.7,-2.625,3.279,1.334,-0.0,3.105,1.327,25.359,9.8,8.531,25.328,95.562,-14.6,-1.041,95.625,-2.357,0.6,1.641,-2.359,-3.533,3.8,-1.194,-3.537,-41.406,5.3,-5.996,-41.438,-98.188,-6.9,0.112,-98.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9780,3.291,3.2,-2.672,3.283,1.334,-0.8,2.879,1.334,25.375,12.3,7.945,25.359,95.562,-16.0,-0.789,95.562,-2.357,1.1,1.524,-2.357,-3.547,-2.7,-1.349,-3.533,-41.406,4.4,-6.289,-41.406,-98.188,-11.3,0.257,-98.188,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9808,3.285,0.4,-2.562,3.291,1.337,0.7,3.312,1.334,25.391,8.0,8.742,25.375,95.500,-16.2,-1.021,95.562,-2.365,-3.7,1.909,-2.357,-3.539,-0.3,-1.020,-3.547,-41.406,1.0,-5.543,-41.406,-98.188,-4.9,-0.164,-98.188,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9830,3.279,-2.0,-2.625,3.285,1.337,-0.8,3.059,1.337,25.422,7.8,8.188,25.391,95.438,-19.6,-0.891,95.500,-2.369,-4.3,1.521,-2.365,-3.539,-0.1,-1.137,-3.539,-41.406,0.1,-5.738,-41.406,-98.188,-3.8,0.011,-98.188,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9852,3.270,-3.9,-2.867,3.279,1.334,-2.5,3.293,1.337,25.422,5.6,8.609,25.422,95.375,-21.5,-0.799,95.438,-2.354,2.4,1.675,-2.369,-3.543,-1.1,-1.021,-3.539,-41.406,-1.1,-5.699,-41.406,-98.188,-7.2,-0.094,-98.188,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9873,3.273,-0.8,-3.033,3.270,1.343,1.0,3.504,1.334,25.453,11.0,9.055,25.422,95.312,-25.3,-0.959,95.375,-2.350,2.0,2.836,-2.354,-3.537,2.8,-0.750,-3.543,-41.406,5.6,-5.258,-41.406,-98.250,-5.9,-0.316,-98.188,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9891,3.273,-0.8,-3.033,3.273,1.343,1.0,3.504,1.343,25.453,11.0,9.055,25.453,95.312,-25.3,-0.959,95.312,-2.350,2.0,2.836,-2.350,-3.537,2.8,-0.750,-3.537,-41.406,5.6,-5.258,-41.406,-98.250,-5.9,-0.316,-98.250,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9908,3.254,-6.7,-4.266,3.273,1.350,2.8,3.156,1.343,25.484,9.4,8.172,25.453,95.250,-27.7,-0.645,95.312,-2.334,5.3,1.330,-2.350,-3.547,-1.0,-1.062,-3.537,-41.406,-0.1,-5.879,-41.406,-98.250,-8.5,0.074,-98.250,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9924,3.244,-6.1,-2.398,3.254,1.365,8.6,3.201,1.350,25.484,2.7,8.414,25.484,95.188,-28.0,-0.673,95.250,-2.326,5.2,1.067,-2.334,-3.543,-0.9,-1.209,-3.547,-41.406,0.3,-5.980,-41.406,-98.250,-3.7,0.120,-98.250,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9940,3.236,-6.4,-2.592,3.244,1.350,0.1,3.182,1.365,25.500,5.1,8.531,25.484,95.125,-25.9,-0.644,95.188,-2.332,-1.3,1.262,-2.326,-3.547,-2.2,-1.137,-3.543,-41.406,-1.7,-5.734,-41.406,-98.250,-7.5,0.108,-98.250,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9960,3.244,0.2,-2.811,3.236,1.347,-1.8,3.701,1.350,25.516,4.0,9.188,25.500,95.125,-23.8,-0.886,95.125,-2.332,-1.2,3.182,-2.332,-3.539,2.1,-0.664,-3.547,-41.406,-1.5,-5.062,-41.406,-98.250,-3.3,-0.348,-98.250,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9980,3.248,1.0,-5.195,3.244,1.353,1.1,3.768,1.347,25.531,5.6,9.164,25.516,95.000,-30.0,-0.902,95.125,-2.326,1.3,3.350,-2.332,-3.553,-2.2,-0.497,-3.539,-41.406,-0.4,-5.230,-41.406,-98.250,-4.3,-0.399,-98.250,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.0000,3.232,-3.4,-4.465,3.248,1.353,-0.5,3.764,1.353,25.547,9.5,9.211,25.531,95.000,-29.7,-0.861,95.000,-2.312,4.7,2.537,-2.326,-3.553,-1.2,-0.741,-3.553,-41.406,0.8,-5.672,-41.406,-98.312,-7.1,-0.304,-98.250,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.0020,3.217,-4.6,-2.359,3.232,1.358,0.3,3.049,1.353,25.562,7.9,8.867,25.547,94.938,-29.0,-0.723,95.000,-2.297,7.3,1.321,-2.312,-3.549,0.9,-1.076,-3.553,-41.406,0.3,-5.668,-41.406,-98.312,-3.5,0.011,-98.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.0040,3.203,-4.2,-2.625,3.217,1.358,-0.8,3.154,1.358,25.562,3.8,8.547,25.562,94.875,-29.7,-0.554,94.938,-2.295,4.9,1.169,-2.297,-3.553,-0.7,-1.250,-3.549,-41.406,-2.4,-6.117,-41.406,-98.312,-4.9,0.138,-98.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
