t,pct,split,q0,q1,q2,q3,q4,q5,q6,q7,cmd0,cmd1,cmd2,cmd3,cmd4,cmd5,cmd6,cmd7,tau0,tau1,tau2,tau3,tau4,tau5,tau6,tau7,ff0,ff1,ff2,ff3,ff4,ff5,ff6,ff7,aux0,aux1,aux2,aux3,aux4,aux5,aux6,aux7
4456.463,67.7,50.0,3.268,11.164,35.844,85.875,-2.510,-13.188,-51.719,-88.688,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.402,-1.876,0.284,-0.478,4.715,1.437,0.068,0.423,-1.502,4.357,0.400,7.407,1.615,4.540,0.505,7.425,4.789,7.512,35.688,86.312,-1.230,-11.289,-49.750,-89.125
4456.565,68.7,50.0,3.268,11.164,35.906,85.812,-2.514,-13.219,-51.812,-88.312,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.281,-1.723,0.220,-0.557,4.594,1.425,0.014,0.245,-1.523,4.429,0.413,7.516,1.634,4.595,0.503,7.524,4.789,7.645,35.375,86.438,-1.032,-11.156,-49.750,-89.062
4456.665,69.7,50.0,3.273,11.188,36.000,85.438,-2.502,-13.266,-51.875,-88.188,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.266,-1.800,0.074,-0.257,4.707,1.466,0.098,0.375,-1.539,4.482,0.411,7.612,1.661,4.647,0.502,7.627,5.074,7.141,35.688,86.125,-0.901,-11.227,-49.719,-88.562
4456.765,70.7,50.0,3.264,11.219,36.125,85.375,-2.525,-13.359,-51.938,-88.000,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.188,-1.870,0.100,-0.450,4.445,1.570,0.072,0.345,-1.563,4.548,0.424,7.717,1.672,4.676,0.484,7.726,4.438,8.258,37.500,85.938,-0.571,-11.531,-49.938,-88.312
4456.867,71.8,50.0,3.273,11.242,36.156,85.375,-2.535,-13.406,-51.938,-87.688,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.227,-1.739,0.132,-0.531,4.660,1.441,-0.015,0.224,-1.581,4.608,0.428,7.828,1.689,4.712,0.465,7.824,5.184,7.754,35.969,85.750,-1.099,-11.312,-49.812,-87.438
4456.967,72.8,50.0,3.268,11.383,36.219,85.250,-2.545,-13.547,-51.969,-87.625,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.336,-1.896,0.054,-0.530,4.480,1.733,-0.023,0.359,-1.603,4.616,0.399,7.926,1.706,4.719,0.433,7.925,5.098,7.754,37.219,85.875,-1.230,-11.266,-49.781,-87.562
4457.069,73.8,50.0,3.260,11.398,36.219,85.125,-2.549,-13.695,-52.000,-87.625,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.105,-1.726,0.226,-0.515,4.582,1.766,-0.240,0.437,-1.628,4.669,0.394,8.032,1.727,4.726,0.401,8.029,4.766,7.754,36.125,85.938,-1.538,-11.930,-50.188,-88.000
4457.169,74.8,50.0,3.275,11.430,36.250,84.812,-2.574,-13.766,-52.000,-87.438,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.281,-1.744,0.225,-0.448,4.801,1.754,-0.213,0.378,-1.639,4.710,0.381,8.128,1.737,4.751,0.377,8.128,5.141,8.125,37.375,85.938,-1.099,-11.312,-50.219,-87.438
4457.269,75.8,50.0,3.270,11.492,36.281,84.812,-2.592,-13.766,-52.031,-87.188,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.160,-1.782,0.214,-0.557,4.633,1.740,-0.136,0.238,-1.664,4.750,0.372,8.233,1.749,4.808,0.375,8.226,4.461,7.754,36.938,85.625,-1.296,-11.289,-50.125,-87.312
4457.371,76.8,50.0,3.279,11.617,36.312,84.750,-2.611,-13.789,-52.094,-87.062,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.234,-1.912,0.418,-0.563,4.715,1.642,-0.207,0.426,-1.679,4.760,0.341,8.336,1.761,4.866,0.377,8.331,5.340,7.754,36.344,85.438,-1.604,-11.664,-50.312,-86.562
4457.473,77.8,50.0,3.285,11.703,36.375,84.375,-2.621,-13.789,-52.125,-87.062,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.133,-1.926,0.301,-0.278,4.566,1.562,-0.132,0.517,-1.694,4.776,0.311,8.427,1.779,4.935,0.388,8.441,4.680,8.016,36.500,85.062,-1.362,-11.750,-49.812,-87.438
4457.573,78.8,50.0,3.295,11.773,36.500,84.125,-2.623,-13.805,-52.188,-87.000,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.199,-1.947,0.131,-0.518,4.605,1.617,-0.256,0.595,-1.707,4.812,0.301,8.521,1.800,4.998,0.395,8.546,4.348,8.258,35.688,84.750,-1.428,-11.992,-50.688,-87.000
4457.673,79.8,50.0,3.289,11.766,36.594,84.000,-2.645,-13.867,-52.219,-87.000,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.117,-1.934,0.036,-0.399,4.781,1.589,-0.164,0.633,-1.730,4.885,0.317,8.624,1.812,5.037,0.386,8.652,5.141,8.016,37.094,85.375,-1.428,-12.062,-50.688,-87.000
4457.775,80.8,50.0,3.305,11.789,36.688,83.625,-2.654,-13.922,-52.375,-86.875,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.121,-1.846,0.043,-0.261,4.668,1.658,0.062,0.594,-1.739,4.933,0.310,8.717,1.827,5.093,0.393,8.754,5.273,8.391,36.656,84.375,-1.670,-12.195,-50.875,-86.875
4457.875,81.8,50.0,3.324,11.820,36.781,83.562,-2.670,-13.977,-52.531,-86.500,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.141,-1.860,0.047,-0.430,4.656,1.567,0.044,0.319,-1.748,4.990,0.316,8.820,1.836,5.136,0.388,8.843,4.832,7.754,36.656,84.438,-1.230,-12.211,-50.906,-86.688
4457.977,82.9,50.0,3.320,11.836,36.812,83.562,-2.680,-14.000,-52.562,-86.250,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.324,-1.802,0.097,-0.495,4.559,1.485,0.034,0.449,-1.772,5.049,0.320,8.929,1.851,5.181,0.376,8.940,4.613,8.258,38.062,84.938,-1.362,-11.953,-50.688,-86.250
4458.077,83.9,50.0,3.320,11.844,36.844,83.438,-2.699,-14.008,-52.594,-85.812,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.102,-1.695,0.157,-0.424,4.746,1.501,0.018,0.113,-1.791,5.105,0.320,9.030,1.858,5.223,0.359,9.027,3.910,7.754,36.500,83.625,-1.604,-12.281,-50.906,-85.812
4458.179,84.9,50.0,3.320,11.875,36.875,83.375,-2.701,-14.047,-52.594,-85.750,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.055,-1.736,0.028,-0.548,4.840,1.473,-0.092,0.449,-1.812,5.153,0.315,9.136,1.879,5.263,0.347,9.132,3.910,8.500,36.781,83.625,-1.362,-12.125,-50.969,-85.875
4458.279,85.9,50.0,3.330,11.953,36.906,82.938,-2.701,-14.148,-52.625,-85.688,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.199,-1.852,0.067,-0.472,4.711,1.627,-0.082,0.486,-1.822,5.156,0.272,9.217,1.899,5.275,0.318,9.231,4.438,8.258,37.500,83.562,-1.362,-12.148,-51.062,-84.938
4458.381,86.9,50.0,3.326,11.961,36.938,82.938,-2.715,-14.172,-52.656,-85.625,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.113,-1.695,0.197,-0.489,4.652,1.536,-0.080,0.489,-1.846,5.219,0.278,9.326,1.913,5.328,0.316,9.336,5.227,9.008,37.219,83.312,-1.296,-12.281,-51.062,-85.875
4458.481,87.9,50.0,3.326,11.992,37.031,82.875,-2.727,-14.188,-52.719,-85.562,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.113,-1.799,0.102,-0.577,4.844,1.477,-0.001,0.498,-1.865,5.275,0.284,9.429,1.927,5.388,0.322,9.439,4.348,8.766,36.500,82.750,-1.296,-12.305,-50.969,-85.688
4458.581,88.9,50.0,3.332,12.047,37.062,82.750,-2.725,-14.219,-52.781,-85.188,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.094,-1.770,0.164,-0.550,4.621,1.472,-0.093,0.260,-1.881,5.304,0.266,9.526,1.946,5.422,0.303,9.525,3.953,8.633,36.781,83.125,-1.802,-12.016,-51.094,-85.125
4458.681,89.9,50.0,3.336,12.188,37.125,82.500,-2.730,-14.266,-52.844,-85.000,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-4.941,-1.894,0.062,-0.410,4.641,1.488,-0.075,0.361,-1.895,5.285,0.214,9.612,1.961,5.458,0.289,9.620,4.395,8.391,37.656,82.688,-1.604,-12.258,-51.000,-85.000
4458.783,90.9,50.0,3.340,12.234,37.312,82.375,-2.742,-14.297,-52.938,-84.750,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.039,-1.852,-0.158,-0.522,4.844,1.465,0.089,0.193,-1.911,5.344,0.227,9.711,1.973,5.505,0.283,9.714,4.680,8.500,37.094,82.688,-1.296,-12.234,-51.125,-84.938
4458.885,91.9,50.0,3.348,12.258,37.375,82.312,-2.748,-14.344,-53.031,-84.625,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-4.945,-1.823,-0.071,-0.583,4.656,1.481,0.011,0.387,-1.926,5.399,0.229,9.815,1.989,5.550,0.278,9.813,4.590,8.875,36.781,82.750,-1.428,-12.344,-51.281,-84.375
4458.987,93.0,50.0,3.352,12.281,37.406,82.188,-2.756,-14.367,-53.062,-84.562,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-4.828,-1.827,-0.098,-0.553,4.578,1.399,0.000,0.472,-1.943,5.444,0.221,9.915,2.005,5.600,0.275,9.916,3.932,9.117,37.500,82.562,-1.670,-12.367,-51.344,-84.500
4459.087,94.0,50.0,3.355,12.305,37.438,81.750,-2.752,-14.383,-53.125,-84.500,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-4.785,-1.754,-0.033,-0.153,4.633,1.379,0.066,0.515,-1.956,5.467,0.190,9.996,2.028,5.659,0.280,10.019,4.613,9.008,36.500,82.562,-1.802,-12.211,-51.281,-85.000
4459.187,95.0,50.0,3.355,12.328,37.469,81.562,-2.777,-14.383,-53.156,-84.438,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.066,-1.692,0.018,-0.436,4.898,1.331,-0.016,0.455,-1.974,5.506,0.177,10.090,2.033,5.721,0.285,10.121,4.746,8.391,36.781,81.375,-1.230,-12.281,-51.344,-84.062
4459.289,96.0,50.0,3.367,12.344,37.500,81.500,-2.777,-14.414,-53.156,-84.375,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.043,-1.616,0.024,-0.359,4.473,1.259,-0.085,0.503,-1.986,5.558,0.174,10.193,2.053,5.761,0.271,10.224,4.348,8.766,38.219,82.312,-1.933,-12.195,-51.344,-84.625
4459.391,97.0,50.0,3.363,12.359,37.500,81.125,-2.787,-14.430,-53.188,-84.188,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-4.922,-1.696,0.136,-0.349,4.699,1.251,-0.146,0.473,-2.005,5.583,0.143,10.278,2.066,5.806,0.261,10.321,4.723,9.383,37.500,80.875,-1.230,-12.781,-51.281,-84.625
4459.491,98.0,50.0,3.373,12.375,37.531,81.125,-2.789,-14.453,-53.219,-83.938,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-4.812,-1.697,0.136,-0.434,4.684,1.308,-0.171,0.423,-2.019,5.637,0.144,10.383,2.083,5.842,0.243,10.411,5.141,9.383,38.344,81.250,-1.472,-12.656,-51.188,-84.312
4459.593,99.0,50.0,3.377,12.383,37.562,81.000,-2.809,-14.492,-53.219,-83.875,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-4.875,-1.684,0.181,-0.367,4.715,1.104,-0.224,0.458,-2.036,5.689,0.140,10.482,2.091,5.875,0.225,10.512,3.889,9.383,37.094,81.438,-1.538,-12.609,-51.250,-83.688
4459.693,100.0,50.0,3.377,12.406,37.656,80.938,-2.812,-14.500,-53.250,-83.375,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-4.863,-1.583,0.095,-0.504,4.805,1.312,-0.128,0.053,-2.054,5.745,0.147,10.580,2.103,5.901,0.193,10.585,4.480,8.766,36.938,81.812,-1.735,-12.500,-51.344,-83.062
4459.795,100.0,50.0,3.383,12.422,37.656,80.938,-2.818,-14.539,-53.250,-83.312,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-4.676,-1.525,0.076,-0.440,4.496,1.304,-0.317,0.368,-2.050,5.735,0.140,10.579,2.098,5.873,0.172,10.578,4.504,8.500,38.062,81.688,-1.538,-12.805,-51.219,-83.625
4459.897,100.0,50.0,3.389,12.422,37.688,80.688,-2.814,-14.547,-53.250,-83.250,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-4.914,-1.688,0.074,-0.258,4.648,1.321,-0.216,0.303,-2.042,5.724,0.128,10.563,2.100,5.864,0.164,10.573,4.832,8.633,36.656,80.688,-0.901,-12.367,-51.344,-83.062
4459.999,100.0,50.0,3.379,12.430,37.688,80.562,-2.820,-14.555,-53.250,-83.250,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-4.914,-1.680,0.071,-0.325,4.574,1.279,-0.257,0.301,-2.047,5.710,0.115,10.555,2.096,5.859,0.161,10.573,4.348,9.383,38.062,80.688,-1.670,-12.695,-51.281,-83.500
4460.099,100.0,50.0,3.377,12.422,37.688,80.562,-2.820,-14.555,-53.250,-83.250,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-4.902,-1.753,0.039,-0.268,4.738,1.280,-0.294,0.306,-2.048,5.715,0.118,10.556,2.096,5.859,0.161,10.573,4.832,8.633,37.219,80.438,-0.966,-12.656,-51.219,-83.625
4460.201,100.0,50.0,3.383,12.438,37.688,80.562,-2.820,-14.555,-53.250,-83.250,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-4.965,-1.739,0.086,-0.322,4.602,1.287,-0.189,0.320,-2.044,5.706,0.112,10.554,2.096,5.859,0.161,10.573,4.328,9.492,37.781,81.000,-1.164,-12.852,-51.344,-83.812
4460.303,100.0,50.0,3.387,12.430,37.688,80.562,-2.824,-14.555,-53.281,-83.250,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.020,-1.597,0.107,-0.294,4.547,1.311,-0.191,0.354,-2.042,5.710,0.115,10.555,2.093,5.865,0.167,10.573,4.723,8.125,37.781,80.688,-1.604,-12.500,-51.281,-83.938
4460.405,100.0,50.0,3.404,12.430,37.688,80.562,-2.830,-14.555,-53.250,-83.250,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-4.891,-1.753,0.016,-0.294,4.711,1.290,-0.220,0.270,-2.030,5.710,0.115,10.555,2.089,5.859,0.161,10.572,4.480,9.008,36.500,80.688,-1.867,-12.656,-51.312,-83.625
4460.505,100.0,50.0,3.389,12.430,37.688,80.562,-2.824,-14.555,-53.281,-83.250,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-4.699,-1.642,0.092,-0.366,4.535,1.366,-0.173,0.275,-2.041,5.710,0.115,10.555,2.093,5.865,0.167,10.573,4.395,9.859,37.938,80.625,-1.362,-12.781,-51.281,-83.250
4460.607,100.0,50.0,3.387,12.430,37.688,80.562,-2.830,-14.555,-53.250,-83.312,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-4.898,-1.691,0.034,-0.274,4.746,1.257,-0.280,0.349,-2.042,5.710,0.115,10.555,2.090,5.863,0.166,10.576,3.932,8.500,37.500,81.125,-1.802,-12.719,-51.281,-83.688
4460.709,100.0,50.0,3.389,12.430,37.688,80.562,-2.824,-14.555,-53.250,-83.312,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-4.965,-1.614,0.069,-0.332,4.809,1.341,-0.312,0.365,-2.041,5.710,0.115,10.555,2.094,5.863,0.166,10.576,4.305,9.250,38.656,80.812,-1.735,-12.609,-51.250,-83.625
4460.809,100.0,50.0,3.387,12.438,37.688,80.562,-2.830,-14.539,-53.250,-83.312,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.207,-1.661,0.058,-0.297,4.645,1.258,-0.234,0.260,-2.042,5.706,0.112,10.554,2.090,5.873,0.172,10.578,4.523,8.258,38.656,80.562,-1.428,-12.781,-51.312,-83.375
4460.911,100.0,50.0,3.402,12.430,37.688,80.562,-2.830,-14.523,-53.219,-83.375,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.051,-1.725,0.083,-0.274,4.668,1.259,-0.338,0.402,-2.032,5.710,0.115,10.555,2.091,5.880,0.177,10.583,4.523,9.008,37.500,80.125,-1.735,-12.414,-51.062,-83.375
4461.013,100.0,50.0,3.395,12.445,37.688,80.562,-2.818,-14.430,-53.219,-83.438,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-4.906,-1.614,0.055,-0.281,4.645,1.065,-0.281,0.448,-2.037,5.701,0.108,10.554,2.101,5.941,0.220,10.594,4.438,8.633,37.219,81.812,-1.362,-12.344,-50.938,-83.375
4461.115,100.0,50.0,3.389,12.453,37.688,80.562,-2.818,-14.398,-53.188,-83.562,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.113,-1.674,0.101,-0.298,4.504,1.083,-0.382,0.606,-2.040,5.696,0.105,10.553,2.103,5.963,0.235,10.604,4.414,8.500,37.781,81.438,-1.428,-12.367,-51.094,-84.062
4461.217,100.0,50.0,3.387,12.445,37.688,80.562,-2.828,-14.352,-53.156,-83.688,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.004,-1.642,0.051,-0.271,4.762,1.039,-0.360,0.652,-2.042,5.701,0.108,10.554,2.098,5.993,0.257,10.615,4.547,8.875,38.219,81.000,-1.362,-12.500,-51.219,-84.625
4461.317,100.0,50.0,3.398,12.430,37.688,80.562,-2.828,-14.297,-53.156,-84.312,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.129,-1.643,0.078,-0.282,4.699,0.884,-0.320,1.104,-2.034,5.710,0.115,10.555,2.107,6.068,0.326,10.657,4.414,8.633,38.062,80.812,-1.230,-12.148,-51.188,-84.938
4461.419,100.0,50.0,3.395,12.398,37.688,80.625,-2.824,-14.258,-53.094,-84.688,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-4.938,-1.617,0.065,-0.368,4.547,0.855,-0.362,1.213,-2.038,5.734,0.133,10.561,2.115,6.103,0.355,10.682,4.461,8.875,37.938,80.812,-2.064,-12.344,-51.062,-85.438
4461.521,100.0,50.0,3.389,12.398,37.688,80.625,-2.820,-14.219,-53.094,-84.750,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-4.922,-1.530,0.155,-0.299,4.512,0.664,-0.456,1.167,-2.042,5.734,0.133,10.561,2.118,6.131,0.376,10.688,4.348,8.875,37.938,81.125,-0.901,-12.195,-51.219,-85.438
4461.621,100.0,50.0,3.387,12.367,37.656,80.625,-2.824,-14.172,-53.000,-84.875,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.055,-1.553,0.068,-0.334,4.469,0.668,-0.625,1.337,-2.044,5.746,0.139,10.564,2.119,6.149,0.384,10.699,4.680,8.875,37.781,81.000,-1.735,-12.281,-51.125,-85.250
4461.723,100.0,50.0,3.395,12.344,37.656,80.625,-2.824,-14.172,-52.969,-85.250,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-4.980,-1.550,0.131,-0.366,4.801,0.645,-0.634,1.560,-2.039,5.761,0.148,10.565,2.124,6.167,0.403,10.720,4.461,9.008,37.656,81.250,-1.867,-12.039,-50.688,-85.250
4461.823,100.0,50.0,3.389,12.328,37.656,80.688,-2.818,-14.141,-52.844,-85.500,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-4.863,-1.448,0.042,-0.338,4.750,0.594,-0.854,1.688,-2.043,5.774,0.160,10.571,2.132,6.177,0.407,10.737,4.832,9.383,37.500,81.688,-1.538,-12.125,-51.094,-86.000
4461.923,100.0,50.0,3.398,12.336,37.656,80.688,-2.828,-14.086,-52.812,-85.750,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-4.957,-1.483,0.110,-0.480,4.707,0.515,-0.921,1.838,-2.037,5.770,0.156,10.570,2.130,6.219,0.439,10.754,4.438,8.766,37.219,82.438,-1.362,-11.930,-50.719,-86.312
4462.025,100.0,50.0,3.395,12.328,37.625,81.000,-2.818,-14.016,-52.719,-85.812,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.211,-1.421,0.108,-0.810,4.418,0.384,-1.038,1.815,-2.044,5.790,0.177,10.590,2.138,6.246,0.452,10.763,4.590,8.258,35.969,82.312,-1.933,-11.711,-50.406,-85.688
4462.127,100.0,50.0,3.398,12.273,37.562,81.250,-2.830,-13.992,-52.594,-85.875,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.043,-1.288,0.371,-0.754,4.691,0.481,-1.180,1.906,-2.046,5.828,0.205,10.609,2.133,6.240,0.439,10.768,4.723,9.383,36.656,82.312,-1.362,-11.266,-50.625,-86.125
4462.229,100.0,50.0,3.389,12.211,37.500,81.500,-2.830,-13.758,-52.594,-86.000,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.020,-1.241,0.380,-0.911,4.594,-0.018,-1.089,1.999,-2.056,5.870,0.236,10.629,2.136,6.386,0.541,10.790,4.305,8.500,34.500,83.188,-1.428,-11.227,-50.969,-86.688
4462.329,100.0,50.0,3.402,12.180,37.469,81.688,-2.824,-13.594,-52.594,-86.375,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.102,-1.135,0.286,-1.018,4.750,-0.254,-0.958,2.348,-2.050,5.895,0.256,10.643,2.146,6.505,0.631,10.821,3.889,9.250,36.781,82.562,-1.538,-11.312,-50.719,-86.312
4462.431,100.0,50.0,3.389,12.039,37.406,81.875,-2.820,-13.344,-52.531,-86.750,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-4.895,-0.900,0.407,-1.081,4.738,-0.800,-1.066,2.453,-2.064,5.980,0.313,10.664,2.156,6.662,0.741,10.856,4.746,7.887,35.688,82.875,-1.933,-10.344,-50.469,-87.000
4462.531,100.0,50.0,3.387,11.836,37.250,82.188,-2.828,-13.102,-52.406,-87.062,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-4.996,-0.683,0.637,-1.485,4.641,-0.975,-1.312,2.605,-2.072,6.092,0.385,10.697,2.158,6.798,0.830,10.887,4.941,8.391,36.500,82.688,-1.296,-10.234,-50.312,-88.188
4462.633,100.0,50.0,3.393,11.797,37.188,82.875,-2.830,-12.922,-51.969,-87.250,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-4.863,-0.558,0.776,-1.869,4.539,-1.226,-2.004,2.746,-2.078,6.146,0.435,10.739,2.165,6.829,0.818,10.907,4.438,7.645,36.344,83.188,-1.538,-10.172,-49.812,-88.188
4462.735,100.0,50.0,3.389,11.758,36.875,83.125,-2.830,-12.711,-51.812,-88.000,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-4.855,-0.621,1.252,-1.873,4.508,-1.600,-2.004,3.336,-2.088,6.125,0.401,10.756,2.178,6.961,0.912,10.955,4.941,7.512,35.250,83.875,-1.867,-10.172,-49.719,-88.688
4462.835,100.0,50.0,3.387,11.453,36.781,83.812,-2.844,-12.469,-51.750,-88.938,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.047,-0.021,1.255,-2.365,4.652,-1.848,-2.004,3.889,-2.102,6.329,0.549,10.813,2.184,7.136,1.044,11.011,4.613,7.141,35.375,85.438,-1.735,-10.086,-49.812,-90.062
4462.937,100.0,50.0,3.402,11.172,36.781,84.000,-2.855,-12.438,-51.719,-89.188,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.027,0.435,1.158,-2.332,4.734,-1.861,-2.094,3.920,-2.096,6.505,0.673,10.841,2.181,7.160,1.063,11.024,5.164,7.270,35.688,84.938,-2.064,-10.172,-49.625,-89.812
4463.039,100.0,50.0,3.424,10.883,36.781,84.312,-2.855,-12.344,-51.625,-89.562,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-4.973,0.884,1.064,-2.576,4.668,-2.184,-2.432,4.043,-2.089,6.693,0.807,10.875,2.187,7.214,1.099,11.044,4.699,6.766,35.250,85.750,-1.867,-9.844,-49.594,-91.188
4463.139,100.0,50.0,3.424,10.602,36.688,84.438,-2.855,-12.188,-51.438,-89.750,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-4.969,1.340,1.273,-2.682,4.570,-2.260,-2.549,4.262,-2.094,6.847,0.906,10.898,2.193,7.276,1.128,11.060,4.547,6.547,36.781,86.062,-1.428,-10.039,-49.656,-90.625
4463.241,100.0,50.0,3.428,10.516,36.531,84.938,-2.871,-12.031,-51.156,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-4.891,1.152,1.457,-3.012,4.801,-2.484,-3.141,4.344,-2.101,6.893,0.936,10.927,2.192,7.327,1.146,11.083,4.371,6.152,34.500,86.500,-1.472,-9.578,-49.062,-90.625
4463.341,100.0,50.0,3.430,10.516,36.312,85.250,-2.881,-11.906,-50.688,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-4.914,1.149,1.856,-3.285,4.652,-2.426,-3.652,4.379,-2.106,6.868,0.907,10.942,2.192,7.308,1.093,11.089,3.889,6.039,34.500,85.750,-1.999,-9.688,-48.625,-91.500
4463.443,100.0,50.0,3.424,10.492,36.125,85.625,-2.881,-11.797,-50.312,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-4.824,1.280,2.184,-3.480,4.770,-2.582,-4.332,4.328,-2.117,6.864,0.898,10.961,2.197,7.298,1.054,11.094,4.438,6.238,35.250,86.750,-1.032,-9.141,-48.031,-91.500
4463.543,100.0,50.0,3.439,10.445,35.906,86.188,-2.885,-11.766,-50.219,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-4.973,1.435,2.623,-3.861,4.539,-2.682,-4.211,4.340,-2.117,6.878,0.901,10.989,2.195,7.297,1.046,11.095,3.953,6.547,34.062,87.625,-1.296,-9.141,-47.812,-90.938
4463.643,100.0,50.0,3.455,10.328,35.594,86.625,-2.887,-11.719,-50.156,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-4.965,1.440,2.793,-3.965,4.836,-2.762,-4.375,4.336,-2.118,6.906,0.903,11.015,2.195,7.312,1.050,11.098,3.932,5.930,34.656,87.750,-1.604,-8.984,-47.844,-90.750
